shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
20081,39.539063,-119.787231,130009
20081,39.539072,-119.787103,130010
20081,39.539073,-119.786837,130011
20081,39.539072,-119.786531,130012
20081,39.539072,-119.786531,140001
20081,39.539071,-119.786405,140002
20081,39.539070,-119.786277,140003
20081,39.538864,-119.784706,140004
20081,39.539527,-119.784562,140005
20081,39.539697,-119.784524,140006
20081,39.539697,-119.784524,150001
20081,39.540176,-119.784417,150002
20081,39.540826,-119.784276,150003
20081,39.541651,-119.784095,150004
20081,39.541863,-119.784049,150005
20081,39.541863,-119.784049,160001
20081,39.542169,-119.783983,160002
20081,39.542914,-119.783819,160003
20081,39.542925,-119.783815,160004
20081,39.543005,-119.783788,160005
20081,39.543111,-119.783738,160006
20081,39.543111,-119.783738,170001
20081,39.543113,-119.783737,170002
20081,39.544011,-119.783210,170003
20081,39.544574,-119.782876,170004
20081,39.544574,-119.782876,180001
20081,39.544673,-119.782817,180002
20081,39.544886,-119.782697,180003
20081,39.544955,-119.782670,180004
20081,39.545038,-119.782650,180005
20081,39.545109,-119.782644,180006
20081,39.545441,-119.782639,180007
20081,39.547229,-119.782646,180008
20081,39.547229,-119.782646,190001
20081,39.547816,-119.782648,190002
20081,39.547928,-119.782707,190003
20081,39.548465,-119.783124,190004
20081,39.548653,-119.783216,190005
20081,39.548897,-119.783273,190006
20081,39.549306,-119.783280,190007
20081,39.549307,-119.782872,190008
20081,39.549307,-119.782872,200001
20081,39.549312,-119.780776,200002
20081,39.549312,-119.780042,200003
20081,39.549296,-119.779943,200004
20081,39.549256,-119.779811,200005
20081,39.549216,-119.779729,200006
20081,39.549168,-119.779650,200007
20081,39.549134,-119.779611,200008
20081,39.549134,-119.779611,210001
20081,39.549086,-119.779556,210002
20081,39.548985,-119.779483,210003
20081,39.548860,-119.779432,210004
20081,39.548799,-119.779402,210005
20081,39.548712,-119.779344,210006
20081,39.548644,-119.779286,210007
20081,39.548574,-119.779203,210008
20081,39.548522,-119.779131,210009
20081,39.548520,-119.779121,210010
20081,39.548368,-119.778870,210011
20081,39.548331,-119.778813,210012
20081,39.548284,-119.778759,210013
20081,39.548222,-119.778697,210014
20081,39.548162,-119.778657,210015
20081,39.548080,-119.778620,210016
20081,39.548003,-119.778598,210017
20081,39.547828,-119.778595,210018
20081,39.547726,-119.778593,210019
20081,39.547693,-119.778582,210020
20081,39.547663,-119.778564,210021
20081,39.547631,-119.778527,210022
20081,39.547598,-119.778460,210023
20081,39.547583,-119.778388,210024
20081,39.547575,-119.778303,210025
20081,39.547567,-119.777671,210026
20081,39.547567,-119.777671,220001
20081,39.547546,-119.776044,220002
20081,39.547542,-119.775742,220003
20081,39.547542,-119.775742,230001
20081,39.547524,-119.774501,230002
20081,39.547518,-119.774036,230003
20081,39.547506,-119.773844,230004
20081,39.547467,-119.773606,230005
20081,39.547232,-119.772730,230006
20081,39.547197,-119.772580,230007
20081,39.547177,-119.772441,230008
20081,39.547172,-119.772391,230009
20081,39.547172,-119.772391,240001
20081,39.547157,-119.772232,240002
20081,39.547163,-119.771356,240003
20081,39.547189,-119.769349,240004
20081,39.547191,-119.769190,240005
20081,39.547213,-119.768942,240006
20081,39.547281,-119.768475,240007
20081,39.547302,-119.768231,240008
20081,39.547316,-119.766915,240009
20081,39.547327,-119.766065,240010
20081,39.547327,-119.766065,250001
20081,39.547329,-119.765905,250002
20081,39.547334,-119.765433,250003
20081,39.547371,-119.761990,250004
20081,39.547690,-119.761988,250005
20081,39.547690,-119.761988,260001
20081,39.548071,-119.761985,260002
20081,39.548758,-119.761982,260003
20081,39.549411,-119.761993,260004
20081,39.549411,-119.761993,270001
20081,39.549540,-119.761995,270002
20081,39.550224,-119.761975,270003
20081,39.550661,-119.761964,270004
20081,39.550661,-119.761964,280001
20081,39.550910,-119.761958,280002
20081,39.552588,-119.761909,280003
20081,39.552588,-119.761909,290001
20081,39.552984,-119.761897,290002
20081,39.552933,-119.757722,290003
20081,39.552930,-119.757520,290004
20081,39.552930,-119.757520,300001
20081,39.552923,-119.756825,300002
20081,39.552910,-119.755920,300003
20081,39.552900,-119.755033,300004
20081,39.552887,-119.754147,300005
20081,39.552884,-119.753888,300006
20081,39.552879,-119.753788,300007
20081,39.552869,-119.753675,300008
20081,39.552851,-119.753550,300009
20081,39.552818,-119.753350,300010
20081,39.552818,-119.753350,310001
20081,39.552802,-119.753259,310002
20081,39.552790,-119.753124,310003
20081,39.552787,-119.752609,310004
20081,39.552785,-119.751978,310005
20081,39.552785,-119.751790,310006
20081,39.552785,-119.751790,320001
20081,39.552786,-119.751070,320002
20081,39.552784,-119.750183,320003
20081,39.552782,-119.749297,320004
20081,39.552782,-119.748740,320005
20081,39.552782,-119.748740,330001
20081,39.552782,-119.748392,330002
20081,39.552244,-119.748401,330003
20081,39.552173,-119.748393,330004
20081,39.552115,-119.748374,330005
20081,39.552080,-119.748356,330006
20081,39.551793,-119.748209,330007
20081,39.551714,-119.748186,330008
20081,39.551395,-119.748181,330009
20081,39.550709,-119.748184,330010
20081,39.550261,-119.748185,330011
20081,39.550261,-119.748185,340001
20081,39.549138,-119.748186,340002
20081,39.548103,-119.748218,340003
20081,39.547796,-119.748227,340004
20081,39.547796,-119.748227,350001
20081,39.547403,-119.748239,350002
20081,39.547435,-119.749994,350003
20081,39.547445,-119.750483,350004
20081,39.547445,-119.750483,360001
20081,39.547467,-119.751452,360002
20081,39.547465,-119.751662,360003
20081,39.547449,-119.751803,360004
20081,39.547389,-119.752097,360005
20081,39.547377,-119.752174,360006
20081,39.547367,-119.752653,360007
20081,39.546738,-119.752650,360008
20081,39.546024,-119.752659,360009
20081,39.545704,-119.752663,360010
20081,39.545704,-119.752663,370001
20081,39.545313,-119.752668,370002
20081,39.544599,-119.752677,370003
20081,39.543858,-119.752686,370004
20081,39.543369,-119.752689,370005
20081,39.543075,-119.752694,370006
20081,39.542655,-119.752704,370007
20081,39.542655,-119.752704,380001
20081,39.542369,-119.752711,380002
20081,39.541381,-119.752733,380003
20081,39.541164,-119.752742,380004
20081,39.541164,-119.752742,390001
20081,39.540820,-119.752756,390002
20081,39.540732,-119.752769,390003
20081,39.540281,-119.752871,390004
20081,39.540040,-119.754200,390005
20081,39.539854,-119.755186,390006
20081,39.539823,-119.755342,390007
20081,39.539796,-119.755480,390008
20081,39.539556,-119.756759,390009
20081,39.539309,-119.758056,390010
20081,39.539063,-119.759355,390011
20081,39.539063,-119.759355,400001
20081,39.538903,-119.760195,400002
20081,39.538828,-119.760598,400003
20081,39.538567,-119.761976,400004
20081,39.538526,-119.761958,400005
20081,39.538421,-119.761942,400006
20081,39.537930,-119.761948,400007
20081,39.537043,-119.761961,400008
20081,39.536941,-119.761959,400009
20081,39.536137,-119.761971,400010
20081,39.536040,-119.762019,400011
20081,39.535442,-119.762023,400012
20081,39.535395,-119.762032,400013
20081,39.535326,-119.762070,400014
20081,39.535196,-119.762157,400015
20081,39.535121,-119.762209,400016
20081,39.535054,-119.762232,400017
20081,39.535031,-119.762193,400018
20081,39.534956,-119.762102,400019
20081,39.534903,-119.762027,400020
20081,39.534864,-119.761964,400021
20081,39.534715,-119.761582,400022
20081,39.534652,-119.761375,400023
20081,39.534626,-119.761244,400024
20081,39.534609,-119.761157,400025
20081,39.534589,-119.760785,400026
20081,39.534576,-119.760730,400027
20081,39.534564,-119.760692,400028
20081,39.534551,-119.760661,400029
20081,39.534525,-119.760621,400030
20081,39.534502,-119.760603,400031
20081,39.534462,-119.760595,400032
20081,39.534423,-119.760619,400033
20081,39.534384,-119.760665,400034
20081,39.534322,-119.760819,400035
20081,39.534312,-119.760856,400036
20081,39.534303,-119.760897,400037
20081,39.534275,-119.761092,400038
20081,39.534264,-119.761210,400039
20082,39.534260,-119.761428,10001
20082,39.534321,-119.761811,10002
20082,39.534405,-119.762023,10003
20082,39.534539,-119.762192,10004
20082,39.534775,-119.762276,10005
20082,39.534901,-119.762227,10006
20082,39.534984,-119.762199,10007
20082,39.535084,-119.762130,10008
20082,39.535164,-119.762078,10009
20082,39.535341,-119.761968,10010
20082,39.535404,-119.761944,10011
20082,39.535432,-119.761937,10012
20082,39.536038,-119.761937,10013
20082,39.536137,-119.761971,10014
20082,39.536941,-119.761959,10015
20082,39.537043,-119.761961,10016
20082,39.537930,-119.761948,10017
20082,39.538023,-119.761946,10018
20082,39.538023,-119.761946,20001
20082,39.538421,-119.761942,20002
20082,39.538526,-119.761958,20003
20082,39.538567,-119.761976,20004
20082,39.538828,-119.760598,20005
20082,39.538903,-119.760195,20006
20082,39.539309,-119.758056,20007
20082,39.539437,-119.757384,20008
20082,39.539437,-119.757384,30001
20082,39.539556,-119.756759,30002
20082,39.539796,-119.755480,30003
20082,39.539823,-119.755342,30004
20082,39.539854,-119.755186,30005
20082,39.540040,-119.754200,30006
20082,39.540281,-119.752871,30007
20082,39.540732,-119.752769,30008
20082,39.540820,-119.752756,30009
20082,39.540966,-119.752750,30010
20082,39.540966,-119.752750,40001
20082,39.541381,-119.752733,40002
20082,39.542369,-119.752711,40003
20082,39.543075,-119.752694,40004
20082,39.543369,-119.752689,40005
20082,39.543550,-119.752688,40006
20082,39.543550,-119.752688,50001
20082,39.543858,-119.752686,50002
20082,39.544599,-119.752677,50003
20082,39.545313,-119.752668,50004
20082,39.545469,-119.752666,50005
20082,39.545469,-119.752666,60001
20082,39.546024,-119.752659,60002
20082,39.546738,-119.752650,60003
20082,39.547367,-119.752653,60004
20082,39.547377,-119.752174,60005
20082,39.547389,-119.752097,60006
20082,39.547449,-119.751803,60007
20082,39.547465,-119.751662,60008
20082,39.547467,-119.751452,60009
20082,39.547446,-119.750508,60010
20082,39.547446,-119.750508,70001
20082,39.547435,-119.749994,70002
20082,39.547403,-119.748239,70003
20082,39.547894,-119.748224,70004
20082,39.547894,-119.748224,80001
20082,39.548103,-119.748218,80002
20082,39.549138,-119.748186,80003
20082,39.550283,-119.748185,80004
20082,39.550283,-119.748185,90001
20082,39.550709,-119.748184,90002
20082,39.551395,-119.748181,90003
20082,39.551714,-119.748186,90004
20082,39.551793,-119.748209,90005
20082,39.552080,-119.748356,90006
20082,39.552115,-119.748374,90007
20082,39.552173,-119.748393,90008
20082,39.552244,-119.748401,90009
20082,39.552782,-119.748392,90010
20082,39.552782,-119.748729,90011
20082,39.552782,-119.748729,100001
20082,39.552782,-119.749297,100002
20082,39.552784,-119.750183,100003
20082,39.552786,-119.751070,100004
20082,39.552785,-119.751978,100005
20082,39.552787,-119.752609,100006
20082,39.552790,-119.753124,100007
20082,39.552802,-119.753259,100008
20082,39.552851,-119.753550,100009
20082,39.552858,-119.753593,100010
20082,39.552858,-119.753593,110001
20082,39.552869,-119.753675,110002
20082,39.552879,-119.753788,110003
20082,39.552884,-119.753888,110004
20082,39.552887,-119.754147,110005
20082,39.552900,-119.755033,110006
20082,39.552910,-119.755920,110007
20082,39.552923,-119.756825,110008
20082,39.552933,-119.757722,110009
20082,39.552938,-119.758169,110010
20082,39.552938,-119.758169,120001
20082,39.552974,-119.761057,120002
20082,39.552974,-119.761057,130001
20082,39.552984,-119.761897,130002
20082,39.551149,-119.761951,130003
20082,39.551149,-119.761951,140001
20082,39.550910,-119.761958,140002
20082,39.550224,-119.761975,140003
20082,39.549811,-119.761987,140004
20082,39.549811,-119.761987,150001
20082,39.549540,-119.761995,150002
20082,39.548758,-119.761982,150003
20082,39.548071,-119.761985,150004
20082,39.547665,-119.761988,150005
20082,39.547665,-119.761988,160001
20082,39.547371,-119.761990,160002
20082,39.547334,-119.765433,160003
20082,39.547329,-119.765905,160004
20082,39.547316,-119.766915,160005
20082,39.547306,-119.767829,160006
20082,39.547306,-119.767829,170001
20082,39.547302,-119.768231,170002
20082,39.547281,-119.768475,170003
20082,39.547213,-119.768942,170004
20082,39.547191,-119.769190,170005
20082,39.547189,-119.769349,170006
20082,39.547163,-119.771356,170007
20082,39.547159,-119.771949,170008
20082,39.547159,-119.771949,180001
20082,39.547157,-119.772232,180002
20082,39.547177,-119.772441,180003
20082,39.547197,-119.772580,180004
20082,39.547232,-119.772730,180005
20082,39.547467,-119.773606,180006
20082,39.547506,-119.773844,180007
20082,39.547518,-119.774036,180008
20082,39.547524,-119.774501,180009
20082,39.547537,-119.775419,180010
20082,39.547537,-119.775419,190001
20082,39.547546,-119.776044,190002
20082,39.547572,-119.778000,190003
20082,39.547572,-119.778000,200001
20082,39.547575,-119.778303,200002
20082,39.547583,-119.778388,200003
20082,39.547598,-119.778460,200004
20082,39.547631,-119.778527,200005
20082,39.547663,-119.778564,200006
20082,39.547693,-119.778582,200007
20082,39.547726,-119.778593,200008
20082,39.547828,-119.778595,200009
20082,39.548003,-119.778598,200010
20082,39.548080,-119.778620,200011
20082,39.548162,-119.778657,200012
20082,39.548222,-119.778697,200013
20082,39.548284,-119.778759,200014
20082,39.548331,-119.778813,200015
20082,39.548368,-119.778870,200016
20082,39.548520,-119.779121,200017
20082,39.548522,-119.779131,200018
20082,39.548574,-119.779203,200019
20082,39.548644,-119.779286,200020
20082,39.548712,-119.779344,200021
20082,39.548799,-119.779402,200022
20082,39.548860,-119.779432,200023
20082,39.548985,-119.779483,200024
20082,39.549086,-119.779556,200025
20082,39.549168,-119.779650,200026
20082,39.549179,-119.779668,200027
20082,39.549179,-119.779668,210001
20082,39.549216,-119.779729,210002
20082,39.549256,-119.779811,210003
20082,39.549296,-119.779943,210004
20082,39.549312,-119.780042,210005
20082,39.549312,-119.780776,210006
20082,39.549306,-119.783280,210007
20082,39.548935,-119.783274,210008
20082,39.548935,-119.783274,220001
20082,39.548897,-119.783273,220002
20082,39.548653,-119.783216,220003
20082,39.548465,-119.783124,220004
20082,39.547928,-119.782707,220005
20082,39.547816,-119.782648,220006
20082,39.547415,-119.782646,220007
20082,39.547415,-119.782646,230001
20082,39.545441,-119.782639,230002
20082,39.545348,-119.782640,230003
20082,39.545348,-119.782640,240001
20082,39.545109,-119.782644,240002
20082,39.545038,-119.782650,240003
20082,39.544955,-119.782670,240004
20082,39.544886,-119.782697,240005
20082,39.544673,-119.782817,240006
20082,39.544011,-119.783210,240007
20082,39.543178,-119.783699,240008
20082,39.543178,-119.783699,250001
20082,39.543113,-119.783737,250002
20082,39.543005,-119.783788,250003
20082,39.542925,-119.783815,250004
20082,39.542914,-119.783819,250005
20082,39.542295,-119.783955,250006
20082,39.542295,-119.783955,260001
20082,39.542169,-119.783983,260002
20082,39.541651,-119.784095,260003
20082,39.540826,-119.784276,260004
20082,39.540176,-119.784417,260005
20082,39.539784,-119.784505,260006
20082,39.539784,-119.784505,270001
20082,39.539527,-119.784562,270002
20082,39.538864,-119.784706,270003
20082,39.539070,-119.786277,270004
20082,39.539071,-119.786405,270005
20082,39.539073,-119.786837,270006
20082,39.539072,-119.787103,270007
20082,39.539064,-119.787210,270008
20082,39.539064,-119.787210,280001
20082,39.539063,-119.787231,280002
20082,39.539045,-119.787358,280003
20082,39.539007,-119.787610,280004
20082,39.538900,-119.788294,280005
20082,39.538773,-119.789127,280006
20082,39.538742,-119.789302,280007
20082,39.538742,-119.789302,290001
20082,39.538728,-119.789381,290002
20082,39.538678,-119.789667,290003
20082,39.538663,-119.789752,290004
20082,39.538634,-119.789964,290005
20082,39.538615,-119.790152,290006
20082,39.538606,-119.790237,290007
20082,39.538597,-119.790857,290008
20082,39.538592,-119.791563,290009
